'HH:MM:SS.SSS', 'HR(%)', 'T1(C)', 'P(hPa)','T2(C)'
12:57:04.007,64.91,20.05,1008.47,19.79
12:57:05.037,64.97,20.01,1008.42,19.76
12:57:06.062,64.93,19.98,1008.44,19.76
12:57:07.093,65.03,19.99,1008.41,19.7
12:57:08.123,65.01,19.99,1008.42,19.74
12:57:09.149,65,19.98,1008.45,19.73
12:57:10.178,64.98,19.99,1008.43,19.72
12:57:11.205,65.01,19.98,1008.45,19.74
12:57:12.234,65.04,20.03,1008.43,19.75
12:57:13.222,65.12,20.01,1008.44,19.77
12:57:14.250,65.18,20.03,1008.45,19.77
12:57:15.281,65.1,20.03,1008.42,19.74
12:57:16.312,65.12,20.03,1008.41,19.74
12:57:17.345,65.09,20.03,1008.45,19.75
12:57:18.373,65.27,19.99,1008.43,19.74
12:57:19.359,65.27,20.03,1008.47,19.75
12:57:20.392,65.15,20.03,1008.45,19.75
12:57:21.420,65.22,20.01,1008.45,19.75
12:57:22.452,65.27,20.05,1008.44,19.74
12:57:23.479,65.2,20.05,1008.44,19.68
12:57:24.513,65.29,19.94,1008.42,19.66
12:57:25.498,65.33,19.96,1008.4,19.7
12:57:26.527,65.34,20.01,1008.44,19.71
12:57:27.552,65.32,19.96,1008.42,19.69
12:57:28.587,65.41,19.99,1008.45,19.68
12:57:29.621,65.37,19.99,1008.43,19.69
12:57:30.604,65.34,19.96,1008.42,19.7
12:57:31.638,65.31,19.98,1008.46,19.69
12:57:32.673,65.39,19.98,1008.44,19.69
12:57:33.704,65.42,19.98,1008.39,19.72
12:57:34.730,65.47,19.94,1008.45,19.71
12:57:35.763,65.41,19.98,1008.43,19.68
12:57:36.748,65.48,19.99,1008.45,19.68
12:57:37.783,65.53,19.96,1008.44,19.66
12:57:38.814,65.5,19.96,1008.44,19.64
12:57:39.841,65.53,19.92,1008.47,19.65
12:57:40.874,65.54,19.92,1008.48,19.66
12:57:41.857,65.63,19.9,1008.43,19.66
12:57:42.887,65.63,19.92,1008.44,19.67
12:57:43.911,65.7,19.9,1008.44,19.66
12:57:44.937,65.76,19.87,1008.42,19.67
12:57:45.963,65.69,19.9,1008.4,19.66
12:57:46.976,65.79,19.87,1008.43,19.64
12:57:48.010,65.79,19.89,1008.42,19.65
12:57:49.039,65.76,19.87,1008.46,19.66
12:57:50.069,65.82,19.89,1008.46,19.67
12:57:51.096,65.87,19.89,1008.43,19.66
12:57:52.085,65.87,19.83,1008.44,19.67
12:57:53.117,65.9,19.89,1008.41,19.68
12:57:54.149,66.01,19.9,1008.45,19.68
12:57:55.178,65.99,19.89,1008.42,19.69
12:57:56.209,65.99,19.85,1008.4,19.66
12:57:57.242,66.09,19.89,1008.47,19.65
12:57:58.225,65.99,19.85,1008.43,19.65
12:57:59.251,66.05,19.87,1008.43,19.64
12:58:00.280,66.11,19.83,1008.42,19.62
12:58:01.305,66.07,19.89,1008.4,19.63
12:58:02.338,66.12,19.87,1008.41,19.64
12:58:03.367,66.11,19.9,1008.44,19.63
12:58:04.399,66.23,19.92,1008.47,19.61
12:58:05.427,66.11,19.85,1008.4,19.59
12:58:06.414,66.12,19.87,1008.42,19.61
12:58:07.444,66.16,19.89,1008.43,19.62
12:58:08.474,66.3,19.87,1008.44,19.63
12:58:09.504,66.29,19.85,1008.44,19.62
12:58:10.531,66.23,19.85,1008.46,19.62
12:58:11.518,66.3,19.81,1008.44,19.62
12:58:12.546,66.3,19.81,1008.47,19.64
12:58:13.579,66.37,19.8,1008.48,19.63
12:58:14.616,66.38,19.85,1008.43,19.63
12:58:15.648,66.38,19.81,1008.43,19.63
12:58:16.631,66.42,19.85,1008.42,19.64
12:58:17.664,66.41,19.85,1008.41,19.59
12:58:18.695,66.49,19.85,1008.42,19.61
12:58:19.719,66.31,19.83,1008.43,19.62
12:58:20.749,66.36,19.83,1008.42,19.61
12:58:21.782,66.33,19.83,1008.44,19.62
12:58:22.811,66.3,19.81,1008.43,19.63
12:58:23.792,66.41,19.83,1008.42,19.62
12:58:24.822,66.41,19.8,1008.43,19.61
12:58:25.852,66.52,19.89,1008.43,19.61
12:58:26.884,66.4,19.85,1008.45,19.6
12:58:27.914,66.39,19.83,1008.45,19.62
12:58:28.944,66.36,19.89,1008.45,19.62
12:58:29.974,66.34,19.87,1008.41,19.61
12:58:30.957,66.33,19.9,1008.44,19.6
12:58:31.987,66.39,19.94,1008.42,19.62
12:58:33.015,66.4,19.9,1008.47,19.63
12:58:34.049,66.41,19.9,1008.43,19.6
12:58:35.078,66.39,19.87,1008.43,19.62
12:58:36.104,66.36,19.9,1008.41,19.6
12:58:37.134,66.38,19.9,1008.45,19.61
12:58:38.118,66.35,19.87,1008.42,19.61
12:58:39.143,66.38,19.89,1008.44,19.6
12:58:40.173,66.35,19.89,1008.46,19.6
12:58:41.208,66.35,19.87,1008.44,19.6
12:58:42.236,66.35,19.89,1008.43,19.6
12:58:43.269,66.48,19.83,1008.42,19.61
12:58:44.296,66.38,19.83,1008.4,19.6
12:58:45.278,66.4,19.85,1008.47,19.56
12:58:46.308,66.4,19.81,1008.39,19.57
12:58:47.336,66.49,19.87,1008.44,19.58
12:58:48.369,66.45,19.81,1008.41,19.54
12:58:49.401,66.49,19.85,1008.42,19.57
12:58:50.428,66.51,19.83,1008.4,19.57
12:58:51.416,66.49,19.81,1008.43,19.59
12:58:52.450,66.47,19.81,1008.42,19.57
12:58:53.478,66.48,19.8,1008.44,19.6
12:58:54.512,66.52,19.78,1008.44,19.57
12:58:55.544,66.61,19.81,1008.39,19.58
12:58:56.525,66.43,19.8,1008.44,19.56
12:58:57.554,66.55,19.8,1008.41,19.54
12:58:58.586,66.54,19.76,1008.39,19.56
12:58:59.611,66.7,19.83,1008.43,19.56
12:59:00.640,66.56,19.81,1008.4,19.54
12:59:01.669,66.65,19.8,1008.42,19.53
12:59:02.698,66.57,19.78,1008.44,19.53
12:59:03.724,66.61,19.8,1008.42,19.55
12:59:04.750,66.61,19.8,1008.44,19.54
12:59:05.735,66.64,19.78,1008.41,19.52
12:59:06.764,66.7,19.71,1008.42,19.5
12:59:07.793,66.67,19.69,1008.45,19.51
12:59:08.818,66.62,19.69,1008.43,19.49
12:59:09.847,66.73,19.72,1008.42,19.49
12:59:10.876,66.66,19.69,1008.42,19.49
12:59:11.909,66.66,19.71,1008.42,19.49
12:59:12.938,66.79,19.71,1008.44,19.5
12:59:13.923,66.67,19.72,1008.42,19.5
12:59:14.950,66.69,19.74,1008.45,19.48
12:59:15.983,66.73,19.74,1008.49,19.5
12:59:17.010,66.82,19.67,1008.43,19.47
12:59:18.045,66.67,19.69,1008.45,19.49
12:59:19.071,66.75,19.71,1008.41,19.47
12:59:20.055,66.7,19.71,1008.42,19.46
12:59:21.086,66.76,19.69,1008.41,19.46
12:59:22.116,66.85,19.67,1008.4,19.44
12:59:23.143,66.81,19.69,1008.42,19.44
12:59:24.173,66.75,19.74,1008.43,19.47
12:59:25.203,66.78,19.71,1008.37,19.44
12:59:26.233,66.82,19.69,1008.43,19.4
12:59:27.220,66.8,19.67,1008.41,19.39
12:59:28.249,66.7,19.67,1008.39,19.39
12:59:29.280,66.71,19.65,1008.35,19.42
12:59:30.308,66.79,19.69,1008.37,19.39
12:59:31.337,66.81,19.71,1008.4,19.36
12:59:32.370,66.78,19.67,1008.45,19.4
12:59:33.355,66.85,19.67,1008.43,19.35
12:59:34.385,66.87,19.62,1008.38,19.36
12:59:35.416,66.88,19.6,1008.38,19.35
12:59:36.447,67,19.6,1008.4,19.38
12:59:37.473,66.9,19.65,1008.41,19.39
12:59:38.500,66.96,19.69,1008.4,19.37
12:59:39.532,66.99,19.65,1008.4,19.38
12:59:40.511,66.93,19.63,1008.38,19.35
12:59:41.543,66.89,19.71,1008.41,19.34
12:59:42.571,67.01,19.65,1008.39,19.35
12:59:43.596,67.02,19.65,1008.44,19.32
12:59:44.625,66.96,19.6,1008.43,19.35
12:59:45.654,67.09,19.6,1008.43,19.35
12:59:46.684,67.18,19.62,1008.45,19.37
12:59:47.670,67.03,19.63,1008.44,19.37
12:59:48.703,67.07,19.63,1008.41,19.38
12:59:49.732,67.17,19.6,1008.42,19.39
12:59:50.765,67.26,19.63,1008.38,19.36
12:59:51.798,67.19,19.63,1008.42,19.37
12:59:52.826,67.26,19.62,1008.45,19.35
12:59:53.810,67.24,19.6,1008.41,19.35
12:59:54.838,67.29,19.6,1008.41,19.36
12:59:55.869,67.36,19.62,1008.38,19.35
12:59:56.899,67.36,19.62,1008.41,19.33
12:59:57.929,67.3,19.54,1008.44,19.32
12:59:58.960,67.32,19.56,1008.42,19.31
12:59:59.985,67.31,19.49,1008.39,19.31
13:00:01.014,67.4,19.53,1008.4,19.3
13:00:01.998,67.35,19.54,1008.43,19.32
13:00:03.028,67.38,19.51,1008.45,19.31
13:00:04.059,67.35,19.49,1008.43,19.28
13:00:05.093,67.35,19.51,1008.4,19.28
13:00:06.120,67.37,19.54,1008.44,19.3
13:00:07.149,67.46,19.53,1008.41,19.28
13:00:08.133,67.44,19.51,1008.42,19.25
13:00:09.164,67.4,19.54,1008.41,19.26
13:00:10.196,67.48,19.53,1008.4,19.27
13:00:11.227,67.48,19.53,1008.4,19.26
13:00:12.258,67.46,19.54,1008.41,19.25
13:00:13.284,67.46,19.53,1008.39,19.23
13:00:14.268,67.41,19.45,1008.43,19.24
13:00:15.296,67.67,19.49,1008.42,19.22
13:00:16.328,67.43,19.45,1008.42,19.21
13:00:17.359,67.58,19.44,1008.44,19.23
13:00:18.391,67.56,19.45,1008.39,19.23
13:00:19.420,67.63,19.47,1008.4,19.24
13:00:20.404,67.69,19.45,1008.41,19.21
13:00:21.433,67.68,19.45,1008.43,19.2
13:00:22.462,67.67,19.44,1008.41,19.22
13:00:23.492,67.61,19.42,1008.46,19.18
13:00:24.524,67.72,19.44,1008.41,19.19
13:00:25.555,67.68,19.42,1008.41,19.18
13:00:26.539,67.72,19.45,1008.4,19.19
13:00:27.569,67.77,19.42,1008.41,19.21
13:00:28.600,67.77,19.44,1008.41,19.18
13:00:29.629,67.79,19.44,1008.4,19.17
13:00:30.661,67.8,19.42,1008.39,19.12
13:00:31.689,67.76,19.33,1008.41,19.12
13:00:32.718,67.83,19.33,1008.4,19.09
13:00:33.701,67.72,19.35,1008.4,19.09
13:00:34.727,67.84,19.36,1008.44,19.07
13:00:35.754,67.86,19.35,1008.39,19.07
13:00:36.769,67.87,19.38,1008.4,19.08
13:00:37.800,67.89,19.4,1008.46,19.09
13:00:38.828,67.87,19.38,1008.44,19.08
13:00:39.864,67.87,19.38,1008.39,19.08
13:00:40.894,67.94,19.4,1008.44,19.09
13:00:41.923,67.92,19.38,1008.43,19.07
13:00:42.905,67.86,19.4,1008.44,19.07
13:00:43.935,68.03,19.38,1008.4,19.07
13:00:44.967,68.02,19.35,1008.41,19.05
13:00:45.997,68,19.38,1008.39,19.07
13:00:47.027,68.12,19.33,1008.39,19.07
13:00:48.056,68.12,19.38,1008.38,19.08
13:00:49.085,68.16,19.38,1008.4,19.09
13:00:50.068,68.08,19.35,1008.41,19.1
13:00:51.094,68.07,19.35,1008.42,19.09
13:00:52.122,68.11,19.38,1008.39,19.09
13:00:53.148,68.12,19.33,1008.4,19.08
13:00:54.180,68.34,19.35,1008.42,19.09
13:00:55.209,68.22,19.36,1008.42,19.09
13:00:56.240,68.24,19.35,1008.4,19.11
13:00:57.228,68.36,19.31,1008.4,19.1
13:00:58.257,68.21,19.35,1008.4,19.11
13:00:59.285,68.24,19.36,1008.39,19.13
13:01:00.314,68.36,19.35,1008.4,19.13
13:01:01.342,68.35,19.4,1008.4,19.14
13:01:02.371,68.42,19.36,1008.4,19.12
13:01:03.402,68.47,19.36,1008.43,19.11
13:01:04.385,68.5,19.36,1008.41,19.13
13:01:05.418,68.64,19.36,1008.4,19.14
13:01:06.453,68.57,19.38,1008.41,19.14
13:01:07.484,68.55,19.35,1008.41,19.15
13:01:08.517,68.63,19.42,1008.36,19.16
13:01:09.546,68.69,19.4,1008.42,19.16
13:01:10.527,68.71,19.38,1008.39,19.14
13:01:11.557,68.78,19.42,1008.41,19.16
13:01:12.588,68.67,19.42,1008.43,19.15
13:01:13.616,68.78,19.4,1008.43,19.16
13:01:14.647,68.72,19.4,1008.38,19.16
13:01:15.676,68.7,19.4,1008.4,19.18
13:01:16.700,68.74,19.45,1008.41,19.18
13:01:17.684,68.7,19.44,1008.43,19.18
13:01:18.716,68.74,19.4,1008.38,19.17
13:01:19.747,68.66,19.45,1008.42,19.18
13:01:20.774,68.7,19.45,1008.4,19.17
13:01:21.805,68.74,19.47,1008.41,19.19
13:01:22.834,68.73,19.44,1008.39,19.2
13:01:23.861,68.81,19.47,1008.4,19.21
13:01:24.841,68.73,19.49,1008.41,19.21
13:01:25.867,68.77,19.47,1008.45,19.21
13:01:26.898,68.78,19.44,1008.39,19.21
13:01:27.928,68.77,19.47,1008.42,19.2
13:01:28.958,68.79,19.47,1008.39,19.2
13:01:29.986,68.85,19.45,1008.4,19.17
13:01:31.018,68.74,19.45,1008.42,19.15
13:01:32.048,68.78,19.42,1008.43,19.13
13:01:33.029,68.74,19.44,1008.42,19.15
13:01:34.060,68.81,19.42,1008.4,19.15
13:01:35.087,68.79,19.44,1008.38,19.16
13:01:36.116,68.78,19.36,1008.4,19.14
13:01:37.149,68.86,19.38,1008.37,19.16
13:01:38.180,68.86,19.36,1008.41,19.16
13:01:39.192,68.86,19.4,1008.37,19.14
13:01:40.219,68.88,19.38,1008.39,19.15
13:01:41.251,68.77,19.36,1008.38,19.15
13:01:42.234,68.92,19.38,1008.4,19.15
13:01:43.263,68.84,19.38,1008.37,19.16
13:01:44.293,68.96,19.44,1008.39,19.17
13:01:45.325,68.99,19.4,1008.4,19.18
13:01:46.353,68.93,19.42,1008.38,19.18
13:01:47.382,68.95,19.4,1008.43,19.2
13:01:48.412,68.99,19.47,1008.42,19.2
13:01:49.395,68.98,19.42,1008.39,19.2
13:01:50.425,69.05,19.45,1008.43,19.2
13:01:51.459,69.05,19.44,1008.41,19.2
13:01:52.492,69.12,19.45,1008.37,19.21
13:01:53.522,69.01,19.42,1008.41,19.22
13:01:54.506,69.07,19.44,1008.4,19.21
13:01:55.536,69.15,19.42,1008.38,19.22
13:01:56.563,69,19.47,1008.37,19.22
13:01:57.595,69.13,19.42,1008.42,19.22
13:01:58.622,69.17,19.45,1008.39,19.21
13:01:59.649,69.14,19.38,1008.39,19.21
13:02:00.680,69.14,19.38,1008.39,19.22
13:02:01.709,69.19,19.42,1008.41,19.21
13:02:02.735,69.19,19.4,1008.4,19.22
13:02:03.718,69.27,19.42,1008.41,19.24
13:02:04.745,69.26,19.45,1008.4,19.22
13:02:05.770,69.28,19.42,1008.39,19.2
13:02:06.803,69.26,19.44,1008.41,19.22
13:02:07.833,69.33,19.44,1008.39,19.2
13:02:08.861,69.19,19.42,1008.4,19.18
13:02:09.889,69.15,19.42,1008.44,19.22
13:02:10.919,69.12,19.42,1008.43,19.22
13:02:11.902,69.22,19.47,1008.42,19.22
13:02:12.934,69.23,19.45,1008.41,19.21
13:02:13.962,69.14,19.47,1008.36,19.22
13:02:14.992,69.18,19.42,1008.41,19.24
13:02:16.025,69.28,19.47,1008.37,19.24
13:02:17.056,69.24,19.47,1008.42,19.24
13:02:18.038,69.32,19.53,1008.4,19.25
13:02:19.069,69.24,19.47,1008.4,19.26
13:02:20.094,69.27,19.47,1008.4,19.27
13:02:21.127,69.26,19.51,1008.4,19.27
13:02:22.155,69.3,19.47,1008.41,19.27
13:02:23.185,69.39,19.49,1008.41,19.27
13:02:24.214,69.22,19.47,1008.39,19.27
13:02:25.198,69.25,19.45,1008.39,19.27
13:02:26.227,69.29,19.47,1008.38,19.22
13:02:27.257,69.23,19.4,1008.38,19.22
13:02:28.286,69.23,19.4,1008.42,19.23
13:02:29.314,69.27,19.44,1008.4,19.24
13:02:30.344,69.24,19.44,1008.39,19.26
13:02:31.328,69.22,19.47,1008.42,19.22
13:02:32.358,69.26,19.38,1008.41,19.22
13:02:33.391,69.26,19.38,1008.35,19.19
13:02:34.418,69.27,19.36,1008.4,19.19
13:02:35.430,69.18,19.36,1008.4,19.2
13:02:36.462,69.22,19.38,1008.36,19.2
13:02:37.491,69.24,19.38,1008.41,19.18
13:02:38.527,69.17,19.38,1008.41,19.2
13:02:39.557,69.27,19.4,1008.39,19.2
13:02:40.543,69.25,19.33,1008.39,19.18
13:02:41.570,69.3,19.29,1008.38,19.15
13:02:42.603,69.29,19.31,1008.39,19.14
13:02:43.633,69.32,19.33,1008.4,19.13
13:02:44.659,69.39,19.31,1008.36,19.14
13:02:45.690,69.37,19.33,1008.41,19.16
13:02:46.717,69.29,19.31,1008.44,19.15
13:02:47.703,69.41,19.27,1008.42,19.15
13:02:48.732,69.28,19.31,1008.4,19.13
13:02:49.764,69.24,19.31,1008.45,19.14
13:02:50.794,69.38,19.33,1008.38,19.13
13:02:51.828,69.4,19.33,1008.36,19.12
13:02:52.815,69.39,19.33,1008.39,19.11
13:02:53.842,69.39,19.29,1008.37,19.11
13:02:54.870,69.42,19.31,1008.41,19.1
13:02:55.898,69.46,19.26,1008.4,19.09
13:02:56.927,69.4,19.22,1008.39,19.09
13:02:57.956,69.44,19.26,1008.37,19.09
13:02:58.985,69.47,19.2,1008.41,19.1
13:03:00.017,69.47,19.26,1008.44,19.09
13:03:01.000,69.55,19.22,1008.41,19.07
13:03:02.030,69.56,19.26,1008.41,19.07
13:03:03.060,69.7,19.24,1008.44,19.04
13:03:04.089,69.55,19.24,1008.38,19.05
13:03:05.121,69.57,19.22,1008.38,18.99
13:03:06.149,69.48,19.17,1008.39,19.01
13:03:07.132,69.57,19.17,1008.4,19.01
13:03:08.164,69.62,19.18,1008.38,19.02
13:03:09.192,69.59,19.24,1008.41,19.02
13:03:10.206,69.57,19.24,1008.38,19.02
13:03:11.229,69.59,19.22,1008.4,19.04
13:03:12.260,69.6,19.22,1008.44,19.01
13:03:13.292,69.57,19.22,1008.37,19
13:03:14.321,69.54,19.17,1008.42,19.01
13:03:15.351,69.62,19.17,1008.38,19
13:03:16.380,69.66,19.18,1008.38,18.99
13:03:17.367,69.78,19.17,1008.4,19
13:03:18.399,69.67,19.15,1008.38,18.98
13:03:19.427,69.71,19.2,1008.39,18.95
13:03:20.454,69.75,19.17,1008.39,18.97
13:03:21.486,69.65,19.15,1008.39,18.96
13:03:22.514,69.74,19.11,1008.41,18.96
13:03:23.498,69.76,19.09,1008.37,18.96
13:03:24.527,69.69,19.11,1008.41,18.93
13:03:25.557,69.81,19.09,1008.41,18.91
13:03:26.585,69.77,19.06,1008.43,18.93
13:03:27.617,69.86,19.09,1008.42,18.9
13:03:28.649,69.92,19.11,1008.42,18.89
13:03:29.678,69.9,19.09,1008.41,18.92
13:03:30.665,69.94,19.11,1008.38,18.89
13:03:31.691,69.94,19.04,1008.42,18.88
13:03:32.723,69.88,19.06,1008.42,18.87
13:03:33.752,69.93,19.04,1008.39,18.85
13:03:34.781,69.95,19.06,1008.41,18.85
13:03:35.812,69.94,19.04,1008.41,18.85
13:03:36.796,69.9,18.99,1008.37,18.83
13:03:37.827,69.96,19.06,1008.39,18.83
13:03:38.858,69.99,19.02,1008.35,18.82
13:03:39.895,69.92,18.99,1008.37,18.82
13:03:40.931,69.97,18.95,1008.39,18.8
13:03:41.917,70.03,18.99,1008.43,18.81
13:03:42.942,70.04,18.99,1008.38,18.8
13:03:43.970,70.08,18.95,1008.46,18.81
13:03:44.998,70.06,18.97,1008.4,18.8
13:03:46.026,70.15,18.95,1008.42,18.8
13:03:47.060,70.12,18.99,1008.39,18.77
13:03:48.085,70.2,18.97,1008.42,18.77
13:03:49.074,70.15,18.95,1008.41,18.78
13:03:50.101,70.22,18.99,1008.39,18.77
13:03:51.133,70.17,19.02,1008.39,18.79
13:03:52.162,70.18,18.95,1008.4,18.8
13:03:53.195,70.16,18.99,1008.44,18.8
13:03:54.225,70.22,18.99,1008.4,18.79
13:03:55.257,70.3,18.97,1008.4,18.77
13:03:56.243,70.25,18.93,1008.4,18.79
13:03:57.274,70.28,18.97,1008.42,18.76
13:03:58.303,70.38,18.97,1008.4,18.76
13:03:59.335,70.28,18.97,1008.37,18.75
13:04:00.366,70.31,18.97,1008.42,18.77
13:04:01.398,70.31,19,1008.38,18.75
13:04:02.384,70.34,18.99,1008.4,18.77
13:04:03.415,70.29,18.97,1008.39,18.75
13:04:04.446,70.31,18.97,1008.38,18.74
13:04:05.479,70.47,19.04,1008.4,18.76
13:04:06.507,70.36,18.97,1008.4,18.75
13:04:07.491,70.45,18.99,1008.42,18.73
13:04:08.524,70.28,19.04,1008.39,18.72
13:04:09.557,70.42,18.99,1008.4,18.73
13:04:10.585,70.34,18.93,1008.4,18.73
13:04:11.617,70.41,19,1008.4,18.72
13:04:12.648,70.35,18.99,1008.41,18.71
13:04:13.634,70.31,18.99,1008.42,18.71
13:04:14.666,70.46,18.97,1008.42,18.72
13:04:15.698,70.45,18.97,1008.37,18.71
13:04:16.726,70.39,18.91,1008.41,18.69
13:04:17.755,70.36,18.9,1008.39,18.7
13:04:18.785,70.44,18.93,1008.37,18.69
13:04:19.772,70.49,18.93,1008.38,18.68
13:04:20.799,70.41,18.93,1008.41,18.69
13:04:21.828,70.45,18.95,1008.37,18.7
13:04:22.860,70.43,18.95,1008.4,18.7
13:04:23.889,70.44,18.95,1008.42,18.71
13:04:24.919,70.41,18.93,1008.44,18.69
13:04:25.902,70.44,18.93,1008.4,18.67
13:04:26.929,70.43,18.95,1008.36,18.7
13:04:27.956,70.49,18.93,1008.4,18.71
13:04:28.987,70.58,18.93,1008.44,18.7
13:04:30.014,70.53,18.93,1008.38,18.71
13:04:31.044,70.44,18.97,1008.36,18.72
13:04:32.073,70.58,18.99,1008.4,18.72
13:04:33.103,70.53,18.95,1008.4,18.7
13:04:34.133,70.6,18.95,1008.4,18.72
13:04:35.112,70.61,18.95,1008.39,18.7
13:04:36.138,70.59,18.97,1008.39,18.7
13:04:37.172,70.56,18.93,1008.38,18.68
13:04:38.202,70.61,18.91,1008.41,18.68
13:04:39.232,70.62,18.97,1008.41,18.68
13:04:40.266,70.63,18.97,1008.42,18.7
13:04:41.296,70.64,18.99,1008.35,18.7
13:04:42.282,70.64,18.99,1008.44,18.71
13:04:43.313,70.62,19,1008.38,18.7
13:04:44.339,70.63,18.97,1008.39,18.71
13:04:45.368,70.67,18.9,1008.39,18.71
13:04:46.398,70.62,18.99,1008.39,18.71
13:04:47.429,70.67,18.95,1008.37,18.72
13:04:48.411,70.73,18.99,1008.38,18.71
13:04:49.437,70.79,18.97,1008.4,18.71
13:04:50.464,70.7,18.97,1008.41,18.71
13:04:51.494,70.76,18.91,1008.36,18.69
13:04:52.529,70.73,18.99,1008.39,18.7
13:04:53.558,70.77,18.97,1008.37,18.7
13:04:54.589,70.89,18.91,1008.37,18.71
13:04:55.569,70.83,18.93,1008.4,18.69
13:04:56.596,70.83,18.93,1008.39,18.65
13:04:57.628,70.75,18.86,1008.35,18.64
13:04:58.654,70.78,18.88,1008.38,18.64
13:04:59.683,70.69,18.88,1008.37,18.63
13:05:00.716,70.77,18.84,1008.37,18.64
13:05:01.746,70.7,18.86,1008.41,18.64
13:05:02.730,70.78,18.81,1008.38,18.62
13:05:03.756,70.84,18.86,1008.32,18.61
13:05:04.789,70.81,18.84,1008.37,18.6
13:05:05.817,70.75,18.86,1008.37,18.6
13:05:06.852,70.81,18.77,1008.37,18.6
13:05:07.880,70.82,18.86,1008.37,18.6
13:05:08.909,70.9,18.82,1008.35,18.61
13:05:09.895,70.8,18.86,1008.4,18.61
13:05:10.926,70.76,18.86,1008.37,18.6
13:05:11.959,70.81,18.82,1008.4,18.59
13:05:12.992,70.79,18.82,1008.42,18.6
13:05:14.021,70.78,18.82,1008.35,18.59
13:05:15.003,70.78,18.82,1008.4,18.58
13:05:16.035,70.91,18.75,1008.38,18.59
13:05:17.068,70.83,18.79,1008.37,18.58
13:05:18.096,70.9,18.7,1008.39,18.56
13:05:19.126,70.8,18.79,1008.41,18.58
13:05:20.156,70.94,18.81,1008.36,18.59
13:05:21.142,70.92,18.82,1008.37,18.58
13:05:22.168,70.89,18.81,1008.37,18.59
13:05:23.198,70.88,18.81,1008.4,18.58
13:05:24.230,70.87,18.81,1008.37,18.6
13:05:25.258,70.87,18.84,1008.37,18.59
13:05:26.289,70.9,18.82,1008.37,18.61
13:05:27.316,70.98,18.86,1008.39,18.62
13:05:28.345,71,18.84,1008.35,18.62
13:05:29.330,71,18.86,1008.39,18.62
13:05:30.357,70.94,18.84,1008.4,18.63
13:05:31.388,70.97,18.86,1008.37,18.63
13:05:32.419,71.01,18.9,1008.36,18.64
13:05:33.450,71.08,18.88,1008.38,18.63
13:05:34.481,71.03,18.9,1008.39,18.63
13:05:35.465,70.98,18.86,1008.39,18.64
13:05:36.493,71.03,18.9,1008.34,18.63
13:05:37.523,71.04,18.86,1008.4,18.64
13:05:38.554,70.99,18.88,1008.36,18.63
13:05:39.584,70.98,18.91,1008.34,18.63
13:05:40.616,70.91,18.88,1008.37,18.64
13:05:41.604,71.01,18.88,1008.39,18.63
13:05:42.631,71,18.9,1008.37,18.64
13:05:43.658,70.98,18.86,1008.38,18.66
13:05:44.689,70.97,18.91,1008.34,18.65
13:05:45.719,70.95,18.91,1008.38,18.62
13:05:46.748,70.93,18.82,1008.39,18.62
13:05:47.736,70.97,18.9,1008.37,18.66
13:05:48.770,70.94,18.93,1008.37,18.65
13:05:49.799,70.85,18.91,1008.34,18.65
13:05:50.828,70.91,18.9,1008.35,18.64
13:05:51.861,70.97,18.91,1008.38,18.65
13:05:52.891,70.94,18.86,1008.38,18.67
13:05:53.875,70.93,18.91,1008.38,18.69
13:05:54.903,71.02,18.9,1008.37,18.64
13:05:55.936,70.9,18.91,1008.4,18.66
13:05:56.965,70.94,18.9,1008.43,18.66
13:05:57.993,70.97,18.91,1008.37,18.67
13:05:59.021,71,18.93,1008.39,18.7
13:06:00.050,71.01,18.93,1008.36,18.71
13:06:01.033,71.03,18.95,1008.37,18.7
13:06:02.062,71.05,18.99,1008.39,18.68
13:06:03.091,71.05,18.93,1008.34,18.71
13:06:04.120,70.94,18.95,1008.39,18.73
13:06:05.150,71.05,18.97,1008.38,18.7
13:06:06.179,71,19,1008.36,18.71
13:06:07.211,71.11,19.02,1008.4,18.73
13:06:08.194,71.01,18.99,1008.36,18.72
13:06:09.224,71.03,18.95,1008.36,18.72
13:06:10.255,70.95,18.97,1008.39,18.74
13:06:11.282,71,19,1008.39,18.72
13:06:12.307,70.98,18.97,1008.36,18.71
13:06:13.338,70.99,18.97,1008.38,18.72
13:06:14.366,70.96,18.99,1008.39,18.72
13:06:15.395,70.92,18.99,1008.39,18.72
13:06:16.381,70.93,18.95,1008.34,18.69
13:06:17.415,70.88,18.97,1008.39,18.68
13:06:18.443,70.94,18.93,1008.36,18.68
13:06:19.473,70.87,18.95,1008.38,18.68
13:06:20.502,70.94,18.91,1008.38,18.68
13:06:21.533,70.9,18.93,1008.38,18.67
13:06:22.516,70.84,18.95,1008.37,18.69
13:06:23.551,70.94,18.88,1008.39,18.69
13:06:24.579,70.88,18.91,1008.39,18.69
13:06:25.611,70.92,18.9,1008.36,18.68
13:06:26.638,70.9,18.86,1008.36,18.65
13:06:27.673,70.91,18.88,1008.38,18.63
13:06:28.659,70.84,18.86,1008.36,18.63
13:06:29.686,70.89,18.84,1008.36,18.6
13:06:30.716,70.88,18.86,1008.36,18.6
13:06:31.745,70.87,18.81,1008.36,18.63
13:06:32.776,70.86,18.81,1008.39,18.6
13:06:33.807,70.83,18.81,1008.35,18.61
13:06:34.791,70.91,18.82,1008.38,18.62
